YYYYMMDD,e2,vsig2_n,vsig2_skt,vsig2_gjr
2010-07-21,6.738934021754101,12.968670337345872,13.99008602278783,13.448858107775019
2010-07-22,4.5087185573199955,12.248549941940642,11.900572756729158,12.199243799607665
2010-07-23,0.0014857754957712489,11.415606894538191,9.91221596425485,10.873421348499921
2010-07-26,24.093756523801712,10.247580795375677,7.429074972119963,9.06800524841487
2010-07-27,8.742554519835615,11.837491266232515,11.693462853150224,11.706508530934833
2010-07-28,37.43285113828442,11.524614180442654,10.81913729938838,11.152589545192594
2010-07-29,0.9960593633915438,14.310572956593193,17.328390138064407,15.59934143446987
2010-07-30,0.5394496432682587,12.750097866645069,12.771072608799445,12.962256271794606
2010-08-02,0.12000011238107613,11.409601964377034,9.526662901648661,10.805836013526541
2010-08-03,5.969750006058882,10.255187253254956,7.1935382362252875,9.03406865859804
2010-08-04,31.241947022892568,9.920217687212414,7.040165309221727,8.623911875792245
2010-08-05,23.747914498340005,12.325108196548726,13.197703755805414,12.396649514802844
2010-08-06,1.1599453371824735,13.520926144044745,15.571280990896549,14.272947920753204
2010-08-09,105.7868805645534,12.113684022184023,11.604407547767778,11.937858759649629
2010-08-10,0.051963596115585334,22.052987844039887,34.80732962019988,27.74352911789474
2010-08-11,5.047331500690862,19.060422115662217,24.546582569582572,22.378911583755333
2010-08-12,18.298819609784235,17.112830839583413,18.734546936548785,18.964611950971655
2010-08-13,8.602397112658426,16.906706384655365,18.025162743892302,18.533256667466397
2010-08-16,1.9070890480553253,15.706921362891684,15.13480422758601,16.512824211138703
2010-08-17,13.028977041032082,14.002930366452976,11.489668022847706,13.826108392085446
2010-08-18,8.777753632077253,13.772478046484627,11.741368286359412,13.52406243580869
2010-08-19,10.984167889321748,13.130470391647844,10.86077527844951,12.637876234568903
2010-08-20,38.732527984669645,12.833079553906206,10.802525488413856,12.311104994648147
2010-08-23,1.1167828473064234,15.531889155183034,17.63906043724579,16.732005592030024
2010-08-24,23.30775364759087,13.774129819262358,13.014446265622091,13.875755866756805
2010-08-25,7.416409194614226,14.673963618281713,15.336287958673434,15.365060045061153
2010-08-26,0.14443111650216736,13.732392976744515,12.993415510861219,13.820886177190236
2010-08-27,53.94171723036211,12.180992754630237,9.581537926252219,11.415529989751402
2010-08-30,21.619838195609482,16.606188288005868,20.569259862526824,18.305457850238955
2010-08-31,23.283407708117274,16.839691754963944,20.10877187663834,18.573438291847797
2010-09-01,4.251986680174802,17.209587877256805,20.204641939902384,18.942337375508146
2010-09-02,31.993278896135482,15.495973586474555,15.55417411031608,16.147296396211825
2010-09-03,6.159712311029589,17.021435642883404,19.233724611202092,18.620689473067205
2010-09-07,31.297990889411018,15.542662633646657,15.359843483788904,16.182807761717026
2010-09-08,17.47519560555826,16.98629937049105,18.927898187523784,18.53146090348826
2010-09-09,7.984919665520295,16.71452708082404,17.953901738344808,18.052833257490107
2010-09-10,0.9626445306766805,15.482266441364438,14.932819690587731,16.07529078592997
2010-09-13,12.95638037851173,13.716684159137174,11.116837134608447,13.326843415823356
2010-09-14,16.17955293918753,13.527768418406072,11.467211890642393,13.18690844260642
2010-09-15,19.054364767289847,13.713438817286864,12.506710106862798,13.534610305948295
2010-09-16,0.9487474540583938,14.172284235579639,13.933362790681286,14.37890336780725
2010-09-17,0.4030494164678328,12.630576885840087,10.426683782889192,11.986913634608351
2010-09-20,11.916668842422633,11.29616490971318,7.8820717393722814,10.011619140908007
2010-09-21,1.6066689583579878,11.41329070980019,8.987001255288321,10.397436987788229
2010-09-22,3.8223236686019977,10.416027407571088,7.191170198390942,8.96332831330239
2010-09-23,9.440101101987374,9.825474553263389,6.5063662679797325,8.20605931026697
2010-09-24,22.991599192762823,9.932748281984747,7.4280386900942394,8.506293886767686
2010-09-27,11.4166504044917,11.459841604345613,11.419615849935587,10.956386103755515
2010-09-28,10.176077014056608,11.495741988756269,11.293672269455469,11.058111658006835
2010-09-29,0.016411106237930007,11.393799709341312,10.899701578529148,10.875441435093155
2010-09-30,37.74797117552852,10.231109078043236,8.111257882748033,9.072122516079771
2010-10-01,6.286753983935248,13.273028180703097,15.545946013409516,14.011952902872881
2010-10-04,2.982601985042935,12.452558950201515,12.857518426875655,12.60259442772425
2010-10-05,0.3639812498085773,11.422548515865005,10.191516697752665,10.918419332507414
2010-10-06,59.947574200017236,10.29180134247424,7.710810723026887,9.162693580829867
2010-10-07,5.658197756053581,15.679410345156718,20.77227838814103,17.82638237112802
2010-10-08,6.156359929684465,14.378271740307797,16.292672349719638,15.474557555826472
2010-10-11,0.9046961741614634,13.353833592558495,13.338267003998409,13.701426688019355
2010-10-12,4.999738190947942,11.94824500197788,10.006887127510677,11.450280546885573
2010-10-13,40.28256534947628,11.219075786225858,8.732781362638635,10.365627394984577
2010-10-14,0.05537290235197397,14.360046139338241,16.601103314644785,15.246643602751734
2010-10-15,0.009005641124824713,12.691221692945076,12.038247000213877,12.525535434137552
2010-10-18,12.953307816882367,11.304555881364646,8.891697366930085,10.3719823990817
2010-10-19,19.15064181599794,11.530260762818092,9.93759573964237,10.856380555239468
2010-10-20,26.94142337929216,12.374885968961859,12.192028366303608,12.283259826704247
2010-10-21,1.8664658020836176,13.90108044694752,15.671709601498778,14.721984565457769
2010-10-22,22.605069751469433,12.503427998593688,11.84849914566429,12.417186838592924
2010-10-25,38.63227058326938,13.547275883095127,14.361047955402235,13.97712878833919
2010-10-26,36.90325900624724,16.112585045565396,20.059213500119615,17.824896724764915
2010-10-27,28.80406620476946,18.053089772878316,23.545842552906894,20.576597460676336
2010-10-28,0.8410668776726455,18.800179949822105,23.934314621167072,21.42357876931726
2010-10-29,23.888380743376143,16.450929592922893,17.271478063014435,17.528735465436387
2010-11-01,1.3608406606478747,16.951910732810163,18.405110380147022,18.343458318780588
2010-11-02,91.84494271271515,14.975774782238718,13.60126786107473,15.18759180872252
2010-11-03,1.5859120819759331,22.943014747970437,32.72426718314502,27.955345774234807
2010-11-04,51.27553501381641,19.96014594783826,23.495487545588464,22.80484524673134
2010-11-05,0.49360548529044995,22.764159175529496,29.46856258063402,26.85086202676888
2010-11-08,23.374002079023427,19.69612727032064,20.98785591647497,21.74714553352044
2010-11-09,4.962413213740728,19.584259783056535,20.831096209053896,21.45971165365476
2010-11-10,10.018025958973606,17.537542545303673,16.160656756996815,18.225921517823366
2010-11-11,48.34738289719828,16.379484052834222,14.204553730195864,16.554573039665865
2010-11-12,0.06398231153805882,19.488684964363543,22.359273744735987,21.444055887256788
2010-11-16,15.555692523492075,16.9385194127804,15.99671901346881,17.413860391041407
2010-11-17,0.2087516001114317,16.471242125087894,15.464251265522337,16.847924824506062
2010-11-18,33.78327568778605,14.455517555477257,11.295145872366367,13.81295974569161
2010-11-19,12.93135745899109,16.34994355949328,16.751014959165165,17.08179070561856
2010-11-22,4.271582267528317,15.705385199333278,15.332156034158002,16.075336168542652
2010-11-23,1.4630840114615018,14.252611353718242,12.211230201922248,13.8673232930945
2010-11-24,2.5487092579825625,12.751674265424535,9.37089864776247,11.67524390543445
2010-11-26,10.745767744698117,11.62415774632354,7.688394426203567,10.129757841160506
2010-11-29,12.348715150401839,11.560588227424155,8.563757982394971,10.236449205757724
2010-11-30,10.264025265499635,11.678081327608039,9.56244505379089,10.647569331130251
2010-12-01,2.4919716566628076,11.554106387468616,9.732000767577974,10.620258179578045
2010-12-02,1.7579222898876952,10.626579877361158,7.922440764695919,9.275144872232826
2010-12-03,8.72302798308187,9.780703729187177,6.497212634069947,8.10386465790043
2010-12-06,0.2380614039143721,9.819573397310473,7.24404539321542,8.308591346426088
2010-12-07,12.69254904067064,8.951213892094431,5.65444934382079,7.085444502266083
2010-12-08,2.5084570517393354,9.554077432232678,7.648718249378037,8.153868151266623
2010-12-09,42.91508500383842,8.972355859425186,6.495139078658575,7.3330037995982
2010-12-10,20.156551253739817,12.779218125023004,15.716045449158148,13.511809973431873
2010-12-13,21.3419454202847,13.515752349353207,16.41158332968397,14.54676100482052
2010-12-14,6.710959514004739,14.251394672897517,17.183237893446773,15.450067172865076
2010-12-15,11.150273628913405,13.307644389539346,14.087599096612513,13.772697137165462
2010-12-16,21.573985968309046,12.997404618820644,13.060783914450287,13.233957028745408
2010-12-17,14.77449419452211,13.84684315650048,14.938466018941138,14.566653954604572
2010-12-20,8.157361828277436,13.828500308821264,14.543548686870487,14.393100987547667
2010-12-21,39.88105007808269,13.111010812970354,12.632359968356505,13.21854063442581
2010-12-22,45.523075994453535,15.883906379652258,19.180932822527417,17.43068517767923
2010-12-23,39.50420542865769,18.778604401454196,25.078541458823636,21.673610500116922
2010-12-27,13.200006319774259,20.536535346386128,27.639097900597484,24.244774426219184
2010-12-28,28.904518750256937,19.200290664365923,22.879744025104586,21.83715069622283
2010-12-29,9.397418930385923,19.760694858250027,23.50154394438528,22.586548902070433
2010-12-30,29.848894270571062,18.154330813385265,19.094551331870534,19.83883472750649
2010-12-31,80.57366561798423,18.994896665033536,21.1348378214985,21.170036267894496
2011-01-03,92.68533463474337,25.074481971503403,35.10722052818524,30.77229204506176
2011-01-04,30.068205030270942,31.393684407576785,47.708896733128455,39.89687228331049
2011-01-05,19.787194939332878,29.980024798103628,40.8496045914435,36.864751862729044
2011-01-06,11.843421026732821,27.71838647355498,33.588879989311415,32.79463757938618
2011-01-07,0.012173275324475104,25.002703094222674,26.63154854368047,28.350282761882077
2011-01-10,9.000955381697864,21.49848905993998,18.91928525297236,22.85085886389097
2011-01-11,33.33839301877493,19.55110248600526,15.847910322170012,19.982498421867987
2011-01-12,0.14700645362775977,20.521742602073566,19.768889820643434,21.871674369141836
2011-01-13,0.7943830321442077,17.80267683314861,14.237486332021186,17.765050774767534
2011-01-14,44.69960385523032,15.620067359311124,10.597387400589875,14.631795539607563
2011-01-18,8.010885476945594,18.472754016290633,18.976865510909246,19.3320929478055
2011-01-19,28.02768492073028,16.940789980083245,15.642115060321391,17.046123418211046
2011-01-20,0.4842991057652293,17.796823318784273,18.31139969778013,18.51287296248446
2011-01-21,19.16636422088975,15.582310379514734,13.319657660605058,15.170833562312337
2011-01-24,1.4082797624606633,15.73154982887515,14.519680409875448,15.688005747482187
2011-01-25,39.8578468360114,13.970381540995277,10.943413003592555,13.10167443380596
2011-01-26,15.091727258862097,16.5929810799639,18.01473663637948,17.545133630339286
2011-01-27,31.4480571235128,16.135902631269275,16.735816784360047,16.793548171369867
2011-01-28,0.025469551016473232,17.493414284448136,19.910494627477775,18.872353192703365
2011-01-31,14.034554228915349,15.28239795828013,14.304661429685764,15.379490586972521
2011-02-01,18.215335485530908,14.938570866743259,13.92470178861432,14.98727932185691
2011-02-02,0.4176913666631431,15.097613310603126,14.699713146375547,15.28676630925668
2011-02-03,1.6207421673482696,13.340363034507126,10.82162421171019,12.616058243215553
2011-02-04,15.592458043170241,12.013088474072276,8.455195225632052,10.7151605417155
2011-02-07,6.572486766027721,12.397011243014925,10.291713020978845,11.489662456007549
2011-02-08,15.823544833879089,11.757564891435413,9.3182364794985,10.66185799136881
2011-02-09,7.946417901023368,12.209970285461711,10.941961194478013,11.48537463319265
2011-02-10,2.1653895461244312,11.748520355060277,10.105496227058385,10.890131462513114
2011-02-11,8.720066243561387,10.752888319537579,8.098129885379487,9.434609073027495
2011-02-14,17.73605619275308,10.624203448181987,8.343273732208749,9.357445481468627
2011-02-15,2.1798632594308978,11.47455780624679,10.746037023422526,10.862788615961325
2011-02-16,0.04857076969769794,10.52759037053431,8.541821145452396,9.415412266400537
2011-02-17,4.593315228824119,9.51732275993623,6.499169134085072,7.926261504955943
2011-02-18,4.839264329684492,9.163198048912596,6.221970392451743,7.494045027350623
2011-02-22,0.00850759835988936,8.896095231695561,6.092462713921174,7.218942193160974
2011-02-23,14.931147923514859,8.162233753895107,4.806329293067595,6.187514155126046
2011-02-24,0.3587582082096967,9.138412954306698,7.620756007751522,7.811446270597763
2011-02-25,5.675478662822872,8.400040198258473,5.943191537443839,6.711885082962103
2011-02-28,0.23174929868315675,8.352970413849285,6.108148019756442,6.713215545607852
2011-03-01,6.732790173595063,7.736233576267235,4.872429819477626,5.826371389300034
2011-03-02,0.01740570121916279,7.915571821026483,5.634467691826751,6.22318594078022
2011-03-03,9.232954117730625,7.351329418914295,4.493854018450516,5.403734410994612
2011-03-04,48.531654988012406,7.862233013972679,5.993941777046089,6.311467539777928
2011-03-07,16.26458625332556,12.456172816176224,16.76357155434743,13.65328706868782
2011-03-08,13.342944972705077,12.835209525087318,16.16681925809711,13.916254309262838
2011-03-09,39.428685793034795,12.838957197987359,15.032764366165916,13.716856803889556
2011-03-10,15.113112544897366,15.610641641402873,20.718104560585584,17.957866542103844
2011-03-11,0.004814594257580452,15.324819984341971,18.598553390423874,17.12249513673162
2011-03-14,4.0030588334616475,13.48466422348544,13.398130813874548,13.996159166501457
2011-03-15,0.20285284918387944,12.385410793592236,10.815850136757135,12.205093266899569
2011-03-16,1.5270517820286116,11.071925907998097,8.09984873570011,10.152034252915424
2011-03-17,10.093362538481323,10.124935854880974,6.561892569616644,8.756395769806742
2011-03-18,5.471932667327147,10.250027894125576,7.6280801216172405,9.046949428224327
2011-03-21,27.28206173330554,9.863110570871163,7.215363104312813,8.521249445780127
2011-03-22,1.8020192906384083,11.857546862408672,12.33674621634638,11.812943670500466
2011-03-23,5.75027708566745,10.804593622620295,9.54113294866091,10.102929582221424
2011-03-24,4.6671040712758485,10.351818826847209,8.598767225707128,9.399387818102984
2011-03-28,54.967260168199346,9.861971303792789,7.682853851728826,8.6677077633865
2011-03-29,0.4479360009874685,14.794941720425449,19.51885568726668,16.596352591300892
2011-03-30,45.85088247369755,13.09296855063169,14.140268154442444,13.656016458372347
2011-03-31,10.034975411937397,16.50256944767506,21.696425222176742,18.750694183737846
2011-04-01,43.81991254811407,15.524351267582261,18.012284050764165,16.91826216751348
2011-04-04,48.12616031669027,18.300138428315925,23.853507842361616,21.222677177424263
2011-04-06,5.5370378872081245,21.055459270002075,28.934078723019756,25.342920902263625
2011-04-07,0.37381565256116367,18.816645880945345,21.87047730584906,21.38181858126461
2011-04-08,15.058906525456424,16.41497177398058,15.737657946268465,17.41702423487297
2011-04-11,1.5752729165346557,15.985032010070066,15.163142158189688,16.687168930579862
2011-04-12,0.18574482704865708,14.197982047411875,11.426908339948923,13.909390160368364
2011-04-13,0.6005732054823972,12.570873581598544,8.515456481629013,11.49206614274081
2011-04-14,0.46419286672886123,11.26769604575,6.617850856876171,9.653676104507642
2011-04-15,15.211260488790058,10.174223241470937,5.280241565912487,8.181767342445582
2011-04-18,55.464556273462094,10.83401909114146,8.015789941950056,9.510027327403566
2011-04-19,30.586257086958405,15.65255281901463,19.87084944806712,17.051626409550114
2011-04-20,0.012940735443972107,17.00174659463716,21.850950870804695,19.096550990496297
2011-04-21,3.751222437777888,14.873979743725993,15.63481018773767,15.554097527967691
2011-04-25,41.715644415126896,13.5090007257912,12.290223790847076,13.391119993192486
2011-04-26,16.32700220616525,16.40814467453277,19.40050346636182,17.866411636928767
2011-04-27,4.570664553121955,16.11396728634896,17.99407699813746,17.248642660366066
2011-04-28,0.8640330433957105,14.622649816591013,14.114307782479333,14.865491051261577
2011-04-29,17.62867566004244,12.994477189932615,10.530014130526078,12.356768522399177
2011-05-02,61.78888042048652,13.42568814067656,12.22189731597115,13.11669949715115
2011-05-03,1.8483154123137986,18.469614815860083,24.32807705450049,20.928554680367164
2011-05-04,17.02446660451367,16.284133192659425,17.7916401961894,17.298464761423247
2011-05-05,14.587038933811337,16.08531351628621,17.061499705057393,17.004577153300534
2011-05-06,60.31990677607185,15.662002114290386,15.955793208830832,16.361868985515226
2011-05-09,92.2280518576054,20.16531864103155,26.52953291326841,23.24755738044982
2011-05-10,215.35931338532146,27.28048742241161,41.70199408575475,34.3755015625057
2011-05-11,3.126022963541183,46.240069503915805,82.64093370242492,62.774293639216225
2011-05-12,7.7428759014670625,39.412979377862754,58.17402622697949,50.520460278614216
2011-05-13,1.2122497036122295,34.25032506253034,42.50738259809833,41.636324273542385
2011-05-16,27.073602208672366,29.282656280297548,30.124695010193644,33.52336763693613
2011-05-17,3.0192910195900637,27.914317714934217,28.025688350289172,31.34991939517691
2011-05-18,107.3479217385224,24.22838988371494,20.622393841801806,25.70732407522128
2011-05-19,4.89067348633518,32.24933902218876,41.390285573958465,38.86443011106985
2011-05-20,6.259789981803072,28.01629563058487,30.26873864990781,31.938425202424405
2011-05-23,11.469385713593502,24.656751833151993,22.966610206427664,26.700647286997178
2011-05-24,24.669611140271126,22.42804878009438,19.240479422434973,23.421354594701633
2011-05-25,138.72129055203067,21.9837301348412,19.951580217918618,23.121712756869435
2011-05-26,2.6778041139023117,33.72059525659694,48.70428287326484,42.11535966233675
2011-05-27,25.070084234035473,28.999598331305204,34.74566859075109,34.15460537607805
2011-05-31,15.164696714185695,27.467311670911297,30.70416983026769,31.65277382601996
2011-06-01,22.401759948985433,25.14731942070671,25.47258812693731,28.00987452456713
2011-06-02,3.24009419647035,23.994521943247737,23.67153786786134,26.35754313944945
2011-06-03,1.680114706788433,21.006332264445437,17.685452125431507,21.82382963429873
2011-06-06,12.652771245646695,18.366619648269833,13.185925249475316,17.985816513351875
2011-06-07,17.580848861227864,17.345574842583563,12.81360627177528,16.74269061009479
2011-06-08,10.59481309406576,17.023211528786295,13.779061269192908,16.567338860787626
2011-06-09,1.1901170843337356,16.014847575176045,12.71113955185082,15.343973822132964
2011-06-10,2.309166553056908,14.181790494084796,9.646731382163601,12.793609614072095
2011-06-13,25.62749420239702,12.782834416390514,7.818551168517316,10.959050144771975
2011-06-14,0.01128730603078971,14.099399071403237,12.341153744970672,13.320985995065781
2011-06-15,36.73958508283671,12.470733499205355,9.100384745378879,10.999654844858528
2011-06-16,1.1526266724398009,15.020356927351436,15.975661080888408,15.361857557416283
2011-06-17,0.08885641016820156,13.354398243906944,11.880436351940105,12.795306220043111
2011-06-20,36.32387349715835,11.862124261388528,8.803056922675605,10.598216913356557
2011-06-21,1.9030244530481966,14.472322691267951,15.668351293862388,14.783480954020956
2011-06-22,4.451076534733126,12.980282323301347,11.855251621632199,12.46179772032933
2011-06-23,1.8511618249336315,12.015345131560027,9.866791842649116,11.070735315839707
2011-06-24,2.297058078334511,10.940462310018521,7.856248820515044,9.53547050587633
2011-06-27,0.5420293673972741,10.097811074793398,6.585341133953587,8.400042530099116
2011-06-28,0.43902962684111857,9.213848997897212,5.277194028401642,7.205946953220583
2011-06-29,7.362636836127486,8.47101886414231,4.352863732198928,6.247538602723609
2011-06-30,1.0574457639023882,8.590803644722163,5.433570561820677,6.622623472971221
2011-07-01,0.7599651113631657,8.02078789815487,4.613562288166605,5.888572945967647
2011-07-05,5.569548330683605,7.517256412550673,3.976427696419964,5.265173200891476
2011-07-06,3.3331843836877204,7.610804840445723,4.730567400354563,5.584530958956953
2011-07-07,0.001125340723234734,7.450906553753884,4.694511243796242,5.441694342584997
2011-07-08,0.3570821476999089,6.964870365050086,3.843991767268291,4.784848222431822
2011-07-11,7.6441721033715275,6.600223708807143,3.3478273605172717,4.325034379122613
2011-07-12,19.150843541470035,7.071712740275514,4.812797256815214,5.152645335636052
2011-07-13,6.544612325151291,8.683341741920062,8.67091873015092,7.684613391550165
2011-07-14,21.280276879239317,8.679781514495888,8.197709197036223,7.656745730098796
2011-07-15,6.450743211248095,10.240787316055302,11.524345674532245,10.006980241328966
2011-07-18,0.9069430710859494,9.959344587136172,10.134986563730477,9.472185094238688
2011-07-19,0.5891577241358495,9.13793194367014,7.806525845875617,8.110969181595955
2011-07-20,0.3877547981437723,8.424095133233582,6.127928017825778,6.985700054561877
2011-07-21,14.006243771212615,7.811680527657956,4.92468136210215,6.067538460690077
2011-07-22,2.9960151596055487,8.750000012037836,7.472865276981649,7.565778018361266
2011-07-25,3.737077224872864,8.358346421356943,6.4951394951084245,6.964721202727104
2011-07-26,0.008588657735661248,8.112718906510157,6.007010068089707,6.595989198672446
2011-07-27,5.144638330094124,7.513626460514378,4.747636358985334,5.696262563514525
2011-07-28,10.470559303454717,7.562701975009831,5.15515085255951,5.85281694055058
2011-07-29,31.44922526230152,8.168596042439374,6.755008772388944,6.818984381110545
2011-08-01,2.142704507085276,10.896808773686324,13.053145059611476,11.173262379785786
2011-08-02,20.882361199432868,10.045284897698474,10.117786199238504,9.665472803247445
